Age,Gender,Mood,Stress,SleepQuality,Anxiety,FavGenre,Language,Activity,RecommendedPlaylist
47,Male,Tired,2,Poor,3,Lo-fi,Other,Relaxation,playlist_5
50,Male,Angry,10,Poor,6,Classical,Kannada,Exercise,playlist_4
17,Female,Tired,7,Good,8,Pop,Tamil,Meditation,playlist_3
23,Male,Happy,4,Good,6,Classical,Kannada,Relaxation,playlist_1
22,Male,Happy,6,Good,10,Pop,Other,Meditation,playlist_3
47,Female,Happy,3,Poor,3,Nature Sounds,Malayalam,Studying,playlist_1
73,Female,Happy,7,Fair,5,Classical,Telugu,Sleeping,playlist_2
20,Male,Anxiety,6,Good,9,Pop,Telugu,Studying,playlist_1
55,Male,Tired,3,Fair,8,Pop,Telugu,Sleeping,playlist_5
53,Other,Sad,4,Good,6,Instrumental,English,Relaxation,playlist_2
18,Male,Tired,10,Fair,9,Instrumental,Kannada,Sleeping,playlist_2
27,Female,Anxiety,5,Good,2,Instrumental,English,Sleeping,playlist_3
63,Female,Happy,9,Fair,9,Nature Sounds,Telugu,Exercise,playlist_1
74,Female,Anxiety,6,Poor,10,Classical,Tamil,Sleeping,playlist_3
16,Prefer not to say,Angry,4,Good,10,Nature Sounds,Tamil,Exercise,playlist_5
74,Male,Angry,7,Good,6,Lo-fi,Malayalam,Sleeping,playlist_2
19,Male,Tired,2,Poor,9,Pop,Kannada,Exercise,playlist_5
58,Female,Tired,4,Good,4,Pop,Malayalam,Relaxation,playlist_5
41,Prefer not to say,Sad,5,Good,5,Pop,Spanish,Relaxation,playlist_2
46,Female,Sad,4,Poor,2,Instrumental,Tamil,Sleeping,playlist_2
35,Female,Angry,4,Poor,3,Pop,Telugu,Meditation,playlist_4
22,Female,Happy,9,Fair,1,Instrumental,Malayalam,Relaxation,playlist_1
52,Male,Anxiety,2,Poor,4,Lo-fi,Malayalam,Studying,playlist_1
22,Male,Sad,6,Poor,2,Nature Sounds,Malayalam,Studying,playlist_1
64,Male,Sad,8,Good,2,Nature Sounds,Kannada,Exercise,playlist_2
17,Male,Happy,8,Poor,1,Nature Sounds,Other,Meditation,playlist_1
68,Female,Happy,7,Good,10,Instrumental,Spanish,Exercise,playlist_1
58,Female,Tired,10,Poor,2,Classical,Kannada,Sleeping,playlist_2
72,Female,Anxiety,4,Poor,4,Classical,Telugu,Relaxation,playlist_3
17,Female,Happy,7,Fair,6,Lo-fi,Telugu,Meditation,playlist_1
36,Male,Sad,10,Poor,7,Classical,Telugu,Exercise,playlist_2
20,Female,Sad,6,Poor,7,Lo-fi,Malayalam,Exercise,playlist_2
16,Female,Angry,6,Good,7,Pop,Other,Studying,playlist_1
37,Female,Happy,2,Good,4,Nature Sounds,Telugu,Sleeping,playlist_1
58,Male,Tired,8,Fair,5,Instrumental,Spanish,Exercise,playlist_5
16,Female,Anxiety,8,Poor,3,Lo-fi,Kannada,Studying,playlist_1
52,Male,Tired,7,Good,1,Instrumental,Tamil,Meditation,playlist_5
31,Female,Sad,9,Poor,8,Instrumental,Telugu,Exercise,playlist_2
49,Male,Tired,8,Fair,10,Nature Sounds,Hindi,Studying,playlist_1
48,Male,Sad,9,Good,7,Pop,Kannada,Sleeping,playlist_2
37,Male,Sad,9,Good,9,Pop,English,Relaxation,playlist_2
44,Female,Sad,6,Fair,10,Classical,Tamil,Meditation,playlist_3
66,Female,Sad,2,Poor,4,Pop,Kannada,Exercise,playlist_5
22,Other,Sad,7,Good,5,Nature Sounds,Telugu,Studying,playlist_1
36,Female,Angry,3,Good,5,Instrumental,Malayalam,Exercise,playlist_5
58,Male,Tired,7,Fair,7,Lo-fi,Spanish,Relaxation,playlist_5
72,Female,Angry,9,Fair,9,Lo-fi,Hindi,Exercise,playlist_4
50,Female,Angry,10,Fair,8,Pop,English,Exercise,playlist_4
19,Male,Happy,10,Poor,7,Classical,Tamil,Studying,playlist_1
27,Female,Happy,2,Poor,1,Lo-fi,Telugu,Relaxation,playlist_1
43,Male,Happy,6,Poor,10,Classical,Kannada,Meditation,playlist_3
45,Male,Anxiety,6,Fair,6,Lo-fi,Other,Studying,playlist_1
61,Female,Happy,9,Good,10,Classical,Kannada,Relaxation,playlist_1
71,Female,Tired,9,Poor,9,Classical,Tamil,Relaxation,playlist_5
69,Female,Angry,5,Fair,7,Instrumental,Hindi,Exercise,playlist_5
30,Male,Tired,5,Poor,1,Nature Sounds,Malayalam,Sleeping,playlist_5
56,Female,Happy,9,Good,9,Lo-fi,Spanish,Sleeping,playlist_2
44,Female,Anxiety,8,Good,3,Pop,Telugu,Meditation,playlist_3
71,Female,Anxiety,7,Fair,9,Nature Sounds,Tamil,Exercise,playlist_3
69,Female,Angry,8,Good,4,Instrumental,Tamil,Sleeping,playlist_2
30,Female,Tired,6,Fair,9,Instrumental,Kannada,Studying,playlist_1
26,Male,Sad,3,Fair,8,Instrumental,Other,Meditation,playlist_3
31,Female,Tired,7,Fair,7,Pop,Tamil,Exercise,playlist_5
30,Female,Happy,8,Fair,4,Lo-fi,English,Studying,playlist_1
26,Male,Sad,8,Good,9,Lo-fi,English,Sleeping,playlist_2
22,Female,Anxiety,1,Good,4,Classical,Telugu,Sleeping,playlist_3
34,Female,Angry,7,Good,1,Classical,Tamil,Sleeping,playlist_2
17,Female,Angry,3,Good,6,Classical,Kannada,Sleeping,playlist_4
30,Male,Anxiety,2,Fair,4,Pop,Malayalam,Relaxation,playlist_3
44,Male,Happy,2,Fair,10,Nature Sounds,Telugu,Meditation,playlist_3
59,Male,Anxiety,8,Good,3,Lo-fi,Hindi,Meditation,playlist_3
37,Female,Happy,9,Poor,5,Classical,Kannada,Sleeping,playlist_2
42,Male,Sad,3,Poor,3,Pop,Hindi,Meditation,playlist_2
65,Male,Anxiety,3,Poor,9,Pop,Telugu,Studying,playlist_1
54,Prefer not to say,Happy,6,Good,6,Classical,Other,Studying,playlist_1
68,Male,Sad,10,Fair,3,Instrumental,English,Meditation,playlist_2
19,Female,Anxiety,1,Fair,5,Instrumental,Kannada,Sleeping,playlist_3
34,Other,Angry,6,Poor,8,Instrumental,Malayalam,Exercise,playlist_4
54,Female,Anxiety,3,Poor,8,Classical,Kannada,Sleeping,playlist_3
70,Female,Tired,4,Fair,6,Pop,Telugu,Relaxation,playlist_5
58,Prefer not to say,Anxiety,9,Poor,5,Pop,Kannada,Exercise,playlist_3
15,Female,Tired,3,Poor,5,Lo-fi,Kannada,Relaxation,playlist_5
71,Female,Sad,1,Fair,1,Instrumental,Other,Meditation,playlist_2
44,Male,Anxiety,3,Poor,2,Classical,Telugu,Relaxation,playlist_3
35,Female,Sad,7,Poor,4,Lo-fi,Spanish,Meditation,playlist_2
34,Female,Sad,7,Good,6,Pop,Tamil,Relaxation,playlist_2
20,Female,Happy,5,Poor,7,Lo-fi,Telugu,Exercise,playlist_5
36,Female,Sad,1,Good,1,Instrumental,Kannada,Relaxation,playlist_2
32,Female,Sad,8,Fair,8,Nature Sounds,Malayalam,Sleeping,playlist_2
22,Female,Anxiety,10,Good,1,Instrumental,Malayalam,Meditation,playlist_3
53,Male,Anxiety,8,Fair,9,Instrumental,Other,Studying,playlist_1
46,Male,Angry,10,Good,4,Classical,Telugu,Relaxation,playlist_4
47,Female,Happy,10,Good,7,Nature Sounds,Kannada,Meditation,playlist_3
67,Male,Sad,10,Good,6,Nature Sounds,Hindi,Studying,playlist_1
30,Male,Happy,2,Poor,9,Nature Sounds,Hindi,Meditation,playlist_3
26,Female,Tired,10,Poor,2,Pop,English,Meditation,playlist_5
52,Male,Sad,3,Poor,7,Lo-fi,Spanish,Studying,playlist_1
66,Other,Happy,4,Poor,5,Pop,Other,Studying,playlist_1
48,Male,Angry,1,Poor,7,Nature Sounds,Telugu,Exercise,playlist_5
28,Other,Angry,4,Good,1,Classical,Telugu,Relaxation,playlist_4
50,Female,Sad,5,Poor,10,Instrumental,Hindi,Relaxation,playlist_2
47,Male,Tired,3,Fair,9,Instrumental,Hindi,Meditation,playlist_3
37,Female,Angry,10,Good,1,Pop,Hindi,Sleeping,playlist_2
64,Female,Angry,2,Good,5,Pop,Other,Sleeping,playlist_4
59,Male,Tired,6,Fair,8,Classical,Malayalam,Meditation,playlist_3
16,Female,Happy,8,Poor,1,Instrumental,Malayalam,Exercise,playlist_1
55,Prefer not to say,Angry,7,Fair,7,Pop,English,Studying,playlist_1
35,Male,Anxiety,1,Good,2,Lo-fi,English,Meditation,playlist_3
16,Female,Angry,4,Good,7,Pop,Tamil,Relaxation,playlist_4
41,Male,Happy,3,Good,7,Pop,Malayalam,Sleeping,playlist_1
71,Male,Happy,6,Fair,9,Nature Sounds,Telugu,Sleeping,playlist_1
23,Male,Sad,9,Poor,6,Lo-fi,English,Sleeping,playlist_2
15,Male,Anxiety,9,Good,4,Lo-fi,Kannada,Exercise,playlist_3
25,Male,Happy,7,Poor,7,Classical,Telugu,Relaxation,playlist_1
17,Male,Tired,9,Good,7,Nature Sounds,Tamil,Exercise,playlist_5
66,Male,Anxiety,8,Poor,4,Lo-fi,Hindi,Studying,playlist_1
37,Female,Anxiety,5,Fair,2,Nature Sounds,Tamil,Meditation,playlist_3
40,Female,Tired,9,Good,9,Nature Sounds,Telugu,Meditation,playlist_3
18,Female,Angry,7,Good,8,Instrumental,Hindi,Sleeping,playlist_2
32,Male,Tired,5,Good,5,Lo-fi,Tamil,Sleeping,playlist_5
69,Other,Tired,8,Fair,5,Instrumental,Tamil,Studying,playlist_1
20,Male,Angry,7,Fair,1,Pop,Telugu,Exercise,playlist_4
49,Male,Angry,9,Poor,9,Pop,English,Relaxation,playlist_4
36,Female,Angry,10,Fair,10,Instrumental,Other,Studying,playlist_1
57,Female,Angry,1,Good,8,Pop,Other,Meditation,playlist_3
29,Male,Angry,9,Poor,5,Instrumental,Kannada,Meditation,playlist_4
36,Male,Tired,7,Fair,10,Classical,Tamil,Exercise,playlist_5
74,Female,Sad,1,Poor,6,Nature Sounds,Other,Studying,playlist_1
51,Female,Sad,1,Poor,10,Classical,Kannada,Relaxation,playlist_2
66,Male,Happy,5,Poor,10,Lo-fi,Malayalam,Studying,playlist_1
56,Other,Sad,8,Good,8,Classical,Malayalam,Studying,playlist_1
26,Male,Sad,9,Good,6,Classical,Telugu,Exercise,playlist_2
61,Female,Tired,6,Fair,10,Pop,Spanish,Relaxation,playlist_5
63,Male,Angry,10,Good,4,Instrumental,Telugu,Meditation,playlist_4
56,Male,Angry,8,Poor,3,Lo-fi,Spanish,Sleeping,playlist_2
52,Male,Tired,6,Poor,7,Pop,Spanish,Relaxation,playlist_5
32,Female,Sad,6,Good,2,Lo-fi,Spanish,Meditation,playlist_2
59,Male,Tired,4,Poor,7,Nature Sounds,English,Exercise,playlist_5
49,Female,Happy,5,Good,1,Instrumental,Spanish,Relaxation,playlist_1
44,Prefer not to say,Angry,2,Poor,10,Pop,Hindi,Relaxation,playlist_4
38,Female,Anxiety,3,Fair,5,Classical,Kannada,Meditation,playlist_3
56,Male,Happy,3,Fair,9,Nature Sounds,Other,Meditation,playlist_3
44,Male,Happy,5,Good,1,Classical,Tamil,Studying,playlist_1
28,Female,Tired,5,Good,8,Lo-fi,Hindi,Studying,playlist_1
20,Male,Sad,6,Good,9,Nature Sounds,Malayalam,Relaxation,playlist_2
17,Prefer not to say,Angry,5,Good,9,Pop,Other,Sleeping,playlist_4
30,Prefer not to say,Anxiety,6,Good,8,Classical,Malayalam,Exercise,playlist_3
21,Male,Happy,8,Poor,4,Classical,Kannada,Meditation,playlist_1
66,Male,Anxiety,2,Fair,7,Lo-fi,Other,Studying,playlist_1
28,Other,Sad,4,Poor,1,Lo-fi,Kannada,Exercise,playlist_5
23,Female,Sad,6,Fair,7,Instrumental,Spanish,Relaxation,playlist_2
29,Female,Anxiety,5,Poor,6,Instrumental,Other,Meditation,playlist_3
35,Male,Angry,1,Poor,5,Lo-fi,Hindi,Meditation,playlist_4
49,Male,Sad,9,Poor,1,Instrumental,Hindi,Studying,playlist_1
16,Other,Anxiety,3,Good,8,Classical,English,Sleeping,playlist_3
41,Male,Happy,2,Fair,10,Lo-fi,Tamil,Meditation,playlist_3
16,Female,Anxiety,9,Good,1,Nature Sounds,Tamil,Sleeping,playlist_2
49,Male,Anxiety,7,Good,1,Lo-fi,Tamil,Exercise,playlist_3
32,Other,Tired,5,Poor,3,Pop,Spanish,Meditation,playlist_5
28,Female,Sad,6,Fair,8,Pop,Other,Meditation,playlist_3
34,Male,Angry,4,Fair,8,Lo-fi,Malayalam,Sleeping,playlist_4
32,Male,Angry,1,Fair,7,Nature Sounds,Malayalam,Studying,playlist_1
24,Female,Tired,4,Fair,5,Lo-fi,Hindi,Relaxation,playlist_5
39,Male,Angry,9,Good,8,Nature Sounds,English,Exercise,playlist_4
16,Female,Anxiety,1,Good,2,Classical,Telugu,Meditation,playlist_3
39,Male,Tired,10,Fair,8,Classical,English,Studying,playlist_1
68,Male,Happy,3,Good,2,Nature Sounds,Other,Meditation,playlist_1
47,Female,Sad,5,Fair,10,Instrumental,Malayalam,Exercise,playlist_5
50,Female,Sad,7,Good,5,Classical,Spanish,Relaxation,playlist_2
45,Female,Sad,9,Poor,4,Pop,Hindi,Meditation,playlist_2
28,Female,Anxiety,6,Poor,1,Lo-fi,English,Sleeping,playlist_3
15,Female,Happy,3,Fair,5,Instrumental,Hindi,Studying,playlist_1
60,Female,Tired,7,Fair,7,Pop,Kannada,Relaxation,playlist_5
30,Male,Tired,4,Good,1,Lo-fi,Kannada,Meditation,playlist_5
68,Male,Sad,3,Fair,2,Pop,Telugu,Relaxation,playlist_2
60,Male,Happy,7,Fair,9,Instrumental,Malayalam,Sleeping,playlist_2
66,Female,Happy,7,Good,5,Nature Sounds,Spanish,Meditation,playlist_1
17,Female,Happy,4,Fair,7,Lo-fi,Kannada,Relaxation,playlist_1
49,Male,Angry,7,Fair,2,Pop,Telugu,Meditation,playlist_4
55,Female,Angry,2,Poor,7,Pop,Tamil,Meditation,playlist_3
20,Male,Sad,1,Poor,7,Instrumental,Hindi,Relaxation,playlist_2
39,Female,Happy,2,Poor,7,Instrumental,Spanish,Meditation,playlist_3
27,Male,Happy,4,Fair,5,Instrumental,Tamil,Sleeping,playlist_1
67,Female,Tired,8,Good,9,Nature Sounds,Tamil,Relaxation,playlist_5
48,Female,Tired,3,Poor,2,Classical,Other,Relaxation,playlist_5
22,Female,Sad,10,Fair,4,Pop,Telugu,Sleeping,playlist_2
35,Female,Happy,6,Poor,2,Nature Sounds,Other,Sleeping,playlist_1
48,Female,Sad,6,Good,8,Pop,Hindi,Sleeping,playlist_2
18,Female,Tired,9,Good,1,Nature Sounds,Telugu,Meditation,playlist_5
39,Male,Tired,9,Good,9,Lo-fi,English,Meditation,playlist_3
29,Male,Angry,4,Good,5,Classical,Tamil,Exercise,playlist_5
18,Other,Sad,9,Good,3,Pop,Hindi,Meditation,playlist_2
59,Other,Sad,6,Good,4,Instrumental,Tamil,Sleeping,playlist_2
74,Female,Happy,2,Fair,1,Classical,English,Exercise,playlist_5
26,Male,Happy,10,Poor,3,Pop,Malayalam,Sleeping,playlist_2
46,Female,Angry,6,Good,8,Lo-fi,English,Studying,playlist_1
46,Male,Anxiety,2,Poor,2,Pop,Malayalam,Relaxation,playlist_3
42,Male,Anxiety,8,Poor,2,Pop,Hindi,Studying,playlist_1
27,Female,Anxiety,4,Fair,9,Pop,Hindi,Sleeping,playlist_3
45,Male,Sad,5,Good,5,Classical,Spanish,Meditation,playlist_2
28,Male,Sad,8,Good,5,Pop,English,Relaxation,playlist_2
34,Female,Tired,8,Fair,1,Instrumental,Other,Meditation,playlist_5
32,Male,Sad,6,Fair,6,Nature Sounds,Tamil,Meditation,playlist_2
43,Other,Sad,4,Fair,8,Instrumental,Kannada,Relaxation,playlist_2
74,Prefer not to say,Sad,1,Fair,6,Lo-fi,Tamil,Relaxation,playlist_2
20,Female,Angry,7,Fair,7,Classical,Kannada,Studying,playlist_1
46,Prefer not to say,Sad,8,Poor,4,Nature Sounds,Other,Sleeping,playlist_2
43,Female,Happy,9,Fair,2,Classical,Telugu,Meditation,playlist_1
57,Female,Happy,2,Good,1,Classical,Hindi,Sleeping,playlist_1
16,Female,Tired,1,Good,6,Pop,Other,Sleeping,playlist_5
74,Female,Angry,4,Fair,9,Instrumental,English,Exercise,playlist_5
37,Male,Happy,5,Fair,10,Nature Sounds,Telugu,Studying,playlist_1
33,Female,Angry,10,Fair,5,Pop,Other,Meditation,playlist_4
45,Female,Angry,1,Fair,2,Nature Sounds,Tamil,Relaxation,playlist_4
65,Female,Tired,5,Fair,1,Instrumental,Kannada,Relaxation,playlist_5
19,Female,Angry,6,Good,3,Pop,Malayalam,Sleeping,playlist_4
33,Female,Sad,3,Poor,4,Nature Sounds,Hindi,Studying,playlist_1
48,Female,Angry,7,Fair,7,Pop,Kannada,Studying,playlist_1
24,Female,Tired,6,Fair,9,Classical,Tamil,Meditation,playlist_3
39,Male,Tired,4,Fair,8,Lo-fi,Spanish,Meditation,playlist_3
16,Female,Tired,3,Good,9,Nature Sounds,Tamil,Sleeping,playlist_5
25,Male,Happy,5,Good,7,Instrumental,English,Sleeping,playlist_1
64,Prefer not to say,Sad,3,Poor,10,Nature Sounds,Telugu,Sleeping,playlist_2
45,Female,Happy,10,Poor,8,Lo-fi,Hindi,Exercise,playlist_1
70,Female,Anxiety,9,Poor,8,Nature Sounds,English,Studying,playlist_1
29,Prefer not to say,Sad,9,Poor,1,Nature Sounds,Kannada,Sleeping,playlist_2
23,Female,Angry,6,Good,9,Nature Sounds,Spanish,Studying,playlist_1
37,Male,Tired,6,Poor,2,Instrumental,Telugu,Relaxation,playlist_5
33,Female,Anxiety,4,Fair,7,Lo-fi,Other,Relaxation,playlist_3
23,Male,Sad,4,Good,10,Lo-fi,Hindi,Studying,playlist_1
49,Male,Happy,2,Good,10,Instrumental,Kannada,Relaxation,playlist_1
35,Female,Tired,10,Good,5,Nature Sounds,Hindi,Relaxation,playlist_5
23,Female,Happy,4,Fair,4,Nature Sounds,Hindi,Relaxation,playlist_1
42,Female,Sad,8,Good,1,Lo-fi,Malayalam,Meditation,playlist_2
60,Female,Sad,10,Fair,1,Nature Sounds,Malayalam,Meditation,playlist_2
65,Male,Anxiety,2,Poor,3,Classical,Other,Studying,playlist_1
21,Female,Angry,9,Good,1,Nature Sounds,Spanish,Studying,playlist_1
30,Male,Happy,1,Fair,8,Nature Sounds,Telugu,Exercise,playlist_5
30,Male,Anxiety,2,Good,3,Pop,Malayalam,Meditation,playlist_3
74,Female,Tired,2,Poor,10,Lo-fi,Kannada,Studying,playlist_1
47,Male,Angry,6,Good,2,Lo-fi,Malayalam,Meditation,playlist_4
18,Male,Anxiety,7,Poor,6,Classical,Spanish,Exercise,playlist_3
18,Male,Happy,3,Good,4,Classical,Spanish,Studying,playlist_1
53,Female,Sad,9,Fair,4,Classical,English,Studying,playlist_1
54,Female,Tired,5,Poor,2,Lo-fi,English,Studying,playlist_1
31,Prefer not to say,Happy,5,Good,2,Pop,English,Studying,playlist_1
51,Female,Angry,4,Poor,6,Pop,Spanish,Sleeping,playlist_4
53,Male,Angry,9,Poor,5,Instrumental,Hindi,Meditation,playlist_4
74,Male,Sad,8,Fair,9,Lo-fi,Tamil,Meditation,playlist_3
66,Male,Sad,4,Fair,4,Instrumental,Telugu,Meditation,playlist_2
43,Female,Tired,4,Fair,5,Nature Sounds,English,Exercise,playlist_5
66,Female,Tired,2,Fair,1,Classical,Telugu,Sleeping,playlist_5
50,Female,Sad,9,Poor,2,Instrumental,Malayalam,Meditation,playlist_2
74,Male,Sad,3,Poor,3,Instrumental,Other,Meditation,playlist_2
52,Male,Angry,4,Good,5,Lo-fi,Hindi,Studying,playlist_1
53,Male,Sad,7,Good,5,Classical,Telugu,Studying,playlist_1
64,Female,Anxiety,10,Good,4,Classical,English,Studying,playlist_1
51,Male,Happy,8,Fair,10,Pop,English,Meditation,playlist_3
66,Female,Sad,8,Poor,3,Instrumental,Spanish,Studying,playlist_1
49,Male,Tired,4,Poor,9,Pop,Hindi,Meditation,playlist_3
21,Female,Anxiety,7,Good,1,Instrumental,Hindi,Exercise,playlist_3
41,Male,Tired,10,Good,6,Lo-fi,Kannada,Exercise,playlist_5
42,Male,Anxiety,1,Poor,7,Lo-fi,Hindi,Relaxation,playlist_3
36,Male,Sad,6,Fair,10,Nature Sounds,Tamil,Sleeping,playlist_2
28,Male,Happy,6,Good,4,Instrumental,Tamil,Studying,playlist_1
21,Male,Tired,6,Good,10,Instrumental,English,Studying,playlist_1
51,Female,Anxiety,2,Poor,3,Classical,Other,Sleeping,playlist_3
36,Male,Angry,8,Poor,8,Classical,Malayalam,Sleeping,playlist_2
19,Male,Sad,5,Good,9,Pop,Hindi,Relaxation,playlist_2
69,Female,Happy,5,Good,1,Nature Sounds,Tamil,Sleeping,playlist_1
16,Female,Sad,2,Fair,10,Lo-fi,Spanish,Meditation,playlist_3
41,Male,Angry,4,Fair,9,Instrumental,Tamil,Studying,playlist_1
35,Female,Happy,9,Fair,7,Pop,Spanish,Sleeping,playlist_2
68,Female,Angry,9,Fair,1,Nature Sounds,Kannada,Meditation,playlist_4
52,Male,Sad,6,Good,7,Classical,Malayalam,Sleeping,playlist_2
29,Female,Anxiety,9,Good,5,Nature Sounds,Spanish,Meditation,playlist_3
35,Male,Sad,4,Good,10,Pop,Malayalam,Exercise,playlist_5
24,Male,Sad,1,Fair,7,Lo-fi,Hindi,Meditation,playlist_3
37,Prefer not to say,Sad,2,Good,9,Classical,Kannada,Relaxation,playlist_2
72,Male,Tired,1,Poor,8,Classical,Malayalam,Meditation,playlist_3
70,Male,Angry,8,Fair,6,Lo-fi,Other,Sleeping,playlist_2
53,Prefer not to say,Angry,9,Poor,2,Classical,Malayalam,Exercise,playlist_4
19,Female,Angry,10,Fair,8,Pop,Spanish,Exercise,playlist_4
15,Female,Tired,6,Good,4,Classical,Telugu,Meditation,playlist_5
27,Female,Anxiety,2,Fair,8,Instrumental,Kannada,Sleeping,playlist_3
35,Female,Sad,6,Poor,7,Nature Sounds,Malayalam,Exercise,playlist_2
40,Female,Anxiety,9,Fair,4,Pop,Telugu,Meditation,playlist_3
64,Male,Tired,3,Poor,8,Lo-fi,Telugu,Meditation,playlist_3
59,Male,Angry,9,Good,2,Pop,Other,Meditation,playlist_4
35,Male,Sad,2,Poor,9,Instrumental,Malayalam,Exercise,playlist_5
67,Male,Happy,5,Good,6,Classical,Spanish,Studying,playlist_1
32,Male,Happy,2,Poor,7,Classical,Hindi,Sleeping,playlist_1
51,Female,Anxiety,7,Good,10,Pop,Telugu,Relaxation,playlist_3
59,Male,Angry,10,Poor,1,Classical,Telugu,Relaxation,playlist_4
46,Male,Happy,9,Good,3,Classical,Other,Sleeping,playlist_2
50,Female,Anxiety,7,Good,10,Instrumental,Kannada,Studying,playlist_1
31,Female,Tired,5,Good,5,Lo-fi,Hindi,Sleeping,playlist_5
49,Female,Anxiety,4,Poor,7,Nature Sounds,Other,Meditation,playlist_3
63,Female,Anxiety,4,Poor,1,Pop,Spanish,Sleeping,playlist_3
74,Prefer not to say,Anxiety,10,Good,9,Lo-fi,Hindi,Sleeping,playlist_2
25,Female,Sad,8,Fair,5,Nature Sounds,Telugu,Exercise,playlist_2
35,Female,Anxiety,10,Good,3,Lo-fi,Spanish,Relaxation,playlist_3
66,Female,Anxiety,10,Fair,7,Pop,Kannada,Relaxation,playlist_3
69,Female,Sad,10,Good,10,Instrumental,Kannada,Meditation,playlist_3
67,Female,Sad,10,Poor,8,Instrumental,Kannada,Meditation,playlist_3
40,Female,Tired,10,Fair,10,Instrumental,Other,Exercise,playlist_5
18,Male,Angry,1,Poor,10,Lo-fi,Kannada,Meditation,playlist_3
48,Female,Happy,5,Fair,3,Pop,English,Studying,playlist_1
66,Female,Happy,2,Fair,7,Classical,Spanish,Exercise,playlist_5
62,Female,Anxiety,9,Fair,7,Classical,Other,Exercise,playlist_3
74,Male,Tired,7,Fair,4,Instrumental,Malayalam,Sleeping,playlist_2
32,Male,Anxiety,10,Poor,10,Lo-fi,Other,Sleeping,playlist_2
54,Male,Happy,8,Fair,9,Classical,Other,Studying,playlist_1
49,Female,Sad,6,Good,1,Lo-fi,Telugu,Exercise,playlist_2
55,Female,Angry,9,Good,1,Pop,Telugu,Exercise,playlist_4
43,Male,Tired,6,Fair,5,Instrumental,Telugu,Sleeping,playlist_5
66,Female,Sad,7,Poor,3,Nature Sounds,Hindi,Relaxation,playlist_2
43,Male,Angry,7,Poor,10,Instrumental,Spanish,Relaxation,playlist_4
52,Male,Tired,9,Fair,9,Nature Sounds,Hindi,Sleeping,playlist_2
56,Female,Tired,8,Poor,5,Classical,Kannada,Meditation,playlist_5
35,Female,Happy,1,Poor,7,Nature Sounds,Malayalam,Exercise,playlist_5
56,Female,Sad,4,Poor,1,Lo-fi,Spanish,Studying,playlist_1
27,Male,Tired,7,Fair,2,Nature Sounds,Hindi,Relaxation,playlist_5
63,Female,Tired,8,Good,4,Classical,Tamil,Meditation,playlist_5
55,Female,Angry,7,Good,9,Classical,Spanish,Exercise,playlist_4
31,Male,Happy,3,Good,5,Instrumental,Telugu,Meditation,playlist_1
70,Prefer not to say,Anxiety,4,Good,5,Classical,Telugu,Exercise,playlist_5
23,Female,Happy,7,Good,9,Lo-fi,English,Exercise,playlist_1
55,Male,Anxiety,8,Poor,8,Nature Sounds,English,Sleeping,playlist_2
15,Female,Sad,7,Poor,2,Pop,Tamil,Sleeping,playlist_2
16,Male,Sad,6,Poor,7,Classical,English,Studying,playlist_1
74,Female,Tired,9,Fair,1,Nature Sounds,Malayalam,Studying,playlist_1
62,Female,Sad,9,Poor,10,Instrumental,Kannada,Meditation,playlist_3
43,Male,Tired,7,Good,9,Pop,Kannada,Sleeping,playlist_2
47,Female,Happy,8,Poor,3,Instrumental,Spanish,Exercise,playlist_1
24,Female,Sad,6,Good,2,Lo-fi,Telugu,Sleeping,playlist_2
64,Prefer not to say,Happy,1,Poor,4,Instrumental,Other,Exercise,playlist_5
72,Male,Happy,1,Good,4,Nature Sounds,Kannada,Sleeping,playlist_1
74,Female,Sad,6,Poor,3,Pop,English,Exercise,playlist_2
54,Female,Happy,2,Good,2,Instrumental,Tamil,Meditation,playlist_1
35,Male,Sad,8,Good,5,Instrumental,Other,Sleeping,playlist_2
42,Male,Sad,1,Fair,4,Lo-fi,Malayalam,Relaxation,playlist_2
25,Female,Sad,2,Poor,5,Nature Sounds,Other,Relaxation,playlist_2
69,Female,Anxiety,8,Good,8,Instrumental,Kannada,Exercise,playlist_3
48,Male,Happy,6,Poor,2,Nature Sounds,Telugu,Meditation,playlist_1
22,Other,Angry,10,Good,9,Classical,Telugu,Exercise,playlist_4
73,Male,Sad,2,Fair,10,Lo-fi,Other,Meditation,playlist_3
36,Female,Happy,2,Fair,1,Lo-fi,Malayalam,Studying,playlist_1
22,Female,Tired,7,Fair,8,Lo-fi,English,Sleeping,playlist_2
63,Female,Sad,5,Fair,5,Nature Sounds,Kannada,Meditation,playlist_2
29,Male,Sad,5,Good,2,Instrumental,English,Exercise,playlist_5
31,Female,Angry,8,Poor,8,Instrumental,Telugu,Studying,playlist_1
74,Female,Anxiety,7,Fair,5,Nature Sounds,Tamil,Exercise,playlist_3
37,Female,Anxiety,9,Fair,10,Nature Sounds,Kannada,Relaxation,playlist_3
38,Female,Sad,4,Fair,10,Classical,Spanish,Relaxation,playlist_2
59,Male,Happy,10,Poor,3,Pop,Tamil,Sleeping,playlist_2
33,Female,Tired,4,Good,7,Pop,Malayalam,Sleeping,playlist_5
19,Male,Tired,2,Good,4,Lo-fi,Kannada,Studying,playlist_1
46,Prefer not to say,Happy,3,Good,10,Instrumental,Telugu,Relaxation,playlist_1
